BHLHE40	activates	atp1b3b
BHLHE40	activates	camkmt
BHLHE40	activates	mbnl2
BHLHE40	activates	nrxn3b
BHLHE40	activates	prepl
BHLHE40	activates	tfec
BHLHE40	activates	ttyh3b
BHLHE40	activates	znf385b
BHLHE40	represses	metrn
BHLHE40	represses	tfdp2
BHLHE40	represses	zfhx4
BNC2	activates	adamts15b
BNC2	activates	adgrb2
BNC2	activates	atp6v1ba
BNC2	activates	bmp4
BNC2	activates	caska
BNC2	activates	efna5a
BNC2	activates	elovl4b
BNC2	activates	eno4
BNC2	activates	epha3
BNC2	activates	ephb2a
BNC2	activates	ephb6
BNC2	activates	fcho2
BNC2	activates	fgfrl1a
BNC2	activates	flrt3
BNC2	activates	itgav
BNC2	activates	lhx2b
BNC2	activates	lrmda
BNC2	activates	myo9aa
BNC2	activates	pax6a
BNC2	activates	pcdh15a
BNC2	activates	pdzrn3b
BNC2	activates	prex1
BNC2	activates	rbm47
BNC2	activates	rx1
BNC2	activates	sema3ab
BNC2	activates	shtn1
BNC2	activates	tfec
BNC2	activates	vax1
BNC2	activates	zic2b
BNC2	activates	znf385b
BNC2	represses	metrn
BNC2	represses	rnf220a
CLOCKA	activates	acap3b
CLOCKA	activates	atp1b3b
CLOCKA	activates	camkmt
CLOCKA	activates	caska
CLOCKA	activates	elp2
CLOCKA	activates	epha3
CLOCKA	activates	ephb2a
CLOCKA	activates	ephb2b
CLOCKA	activates	ephb6
CLOCKA	activates	fcho2
CLOCKA	activates	kitlga
CLOCKA	activates	mbnl2
CLOCKA	activates	nrxn3b
CLOCKA	activates	pax6a
CLOCKA	activates	pcdh7b
CLOCKA	activates	pdzrn3b
CLOCKA	activates	prepl
CLOCKA	activates	ptprub
CLOCKA	activates	rbm47
CLOCKA	activates	rx1
CLOCKA	activates	rx2
CLOCKA	activates	sema3ab
CLOCKA	activates	smoc2
CLOCKA	activates	tenm3
CLOCKA	activates	tfec
CLOCKA	activates	tspan9a
CLOCKA	activates	zbtb10
CLOCKA	activates	znf385b
CLOCKA	represses	fbrsl1
CLOCKA	represses	tfdp2
ESRRGA	activates	adgrb2
ESRRGA	activates	anos1b
ESRRGA	activates	atp6v1ba
ESRRGA	activates	caska
ESRRGA	activates	epha3
ESRRGA	activates	ephb6
ESRRGA	activates	fcho2
ESRRGA	activates	flrt3
ESRRGA	activates	grapa
ESRRGA	activates	has2
ESRRGA	activates	hs6st1a
ESRRGA	activates	immp1l
ESRRGA	activates	itgav
ESRRGA	activates	lmo4a
ESRRGA	activates	lmx1a
ESRRGA	activates	lrba
ESRRGA	activates	mab21l2
ESRRGA	activates	mbnl2
ESRRGA	activates	mllt3
ESRRGA	activates	myo9aa
ESRRGA	activates	nav2b
ESRRGA	activates	noc2l
ESRRGA	activates	pax6a
ESRRGA	activates	pcdh15a
ESRRGA	activates	pdzrn3b
ESRRGA	activates	ptprt
ESRRGA	activates	rx1
ESRRGA	activates	sdk1b
ESRRGA	activates	shisa2b
ESRRGA	activates	shtn1
ESRRGA	activates	six6b
ESRRGA	activates	smoc2
ESRRGA	activates	stk17a
ESRRGA	activates	stra6
ESRRGA	activates	syt9b
ESRRGA	activates	tspan9a
ESRRGA	activates	vax1
ESRRGA	activates	zbtb10
ESRRGA	activates	zic2b
ESRRGA	activates	znf385b
ESRRGA	represses	metrn
ESRRGA	represses	zfhx4
FOXD1	activates	adgrb2
FOXD1	activates	bhlhe40
FOXD1	activates	cdon
FOXD1	activates	col15a1b
FOXD1	activates	efna5a
FOXD1	activates	efnb3a
FOXD1	activates	ephb2a
FOXD1	activates	fcho2
FOXD1	activates	has2
FOXD1	activates	itgav
FOXD1	activates	lmo4a
FOXD1	activates	lrba
FOXD1	activates	lrmda
FOXD1	activates	mab21l2
FOXD1	activates	mbnl2
FOXD1	activates	mllt3
FOXD1	activates	nrxn3b
FOXD1	activates	pbx1a
FOXD1	activates	pcdh7b
FOXD1	activates	prmt3
FOXD1	activates	rbms2b
FOXD1	activates	sdk1b
FOXD1	activates	sema3ab
FOXD1	activates	six3b
FOXD1	activates	six6b
FOXD1	activates	smoc2
FOXD1	activates	tbx2b
FOXD1	activates	tspan9a
FOXD1	activates	usta
FOXD1	activates	znf385b
FOXD1	represses	nav2a
FOXN3	activates	bhlhe40
FOXN3	activates	cdon
FOXN3	activates	col15a1b
FOXN3	activates	epha3
FOXN3	activates	has2
FOXN3	activates	lrba
FOXN3	activates	mab21l2
FOXN3	activates	mbnl2
FOXN3	activates	mllt3
FOXN3	activates	nrxn3b
FOXN3	activates	pbx1a
FOXN3	activates	rbms2b
FOXN3	activates	sdk1b
FOXN3	activates	sema3ab
FOXN3	activates	six3b
FOXN3	activates	tfec
KLF13	activates	immp1l
LHX2B	activates	acap3b
LHX2B	activates	adgrb2
LHX2B	activates	arhgef12a
LHX2B	activates	atp1b3b
LHX2B	activates	atp6v1ba
LHX2B	activates	bmp4
LHX2B	activates	bmpr1aa
LHX2B	activates	cdon
LHX2B	activates	cftr
LHX2B	activates	ephb2a
LHX2B	activates	fcho2
LHX2B	activates	fgfrl1a
LHX2B	activates	foxd1
LHX2B	activates	grapa
LHX2B	activates	immp1l
LHX2B	activates	ldb3a
LHX2B	activates	lhx2b
LHX2B	activates	lmo4a
LHX2B	activates	lmx1a
LHX2B	activates	lrba
LHX2B	activates	lrrtm1
LHX2B	activates	mab21l2
LHX2B	activates	oafa
LHX2B	activates	olfm1a
LHX2B	activates	osr1
LHX2B	activates	pax6a
LHX2B	activates	pcdh7b
LHX2B	activates	pdzrn3b
LHX2B	activates	ptprt
LHX2B	activates	rx1
LHX2B	activates	shtn1
LHX2B	activates	six6b
LHX2B	activates	smoc2
LHX2B	activates	stk17a
LHX2B	activates	tenm3
LHX2B	activates	tfec
LHX2B	activates	tspan9a
LHX2B	activates	vax1
LHX2B	activates	wnt2
LHX2B	activates	zic2b
LHX2B	activates	znf385b
LHX2B	represses	rnf220a
LHX2B	represses	tfdp2
LMX1A	activates	adgrb2
LMX1A	activates	aldh1a3
LMX1A	activates	arhgef12a
LMX1A	activates	atp6v1ba
LMX1A	activates	bmp4
LMX1A	activates	c1qtnf12
LMX1A	activates	ccdc85cb
LMX1A	activates	cftr
LMX1A	activates	cxxc4
LMX1A	activates	dact1
LMX1A	activates	eno4
LMX1A	activates	epha3
LMX1A	activates	ephb2a
LMX1A	activates	fcho2
LMX1A	activates	flrt3
LMX1A	activates	gdf11
LMX1A	activates	grapa
LMX1A	activates	igsf21a
LMX1A	activates	immp1l
LMX1A	activates	kitlga
LMX1A	activates	klhl29
LMX1A	activates	lmo4a
LMX1A	activates	lmx1a
LMX1A	activates	lrba
LMX1A	activates	mab21l2
LMX1A	activates	mbnl2
LMX1A	activates	mllt3
LMX1A	activates	nav3
LMX1A	activates	noc2l
LMX1A	activates	oafa
LMX1A	activates	olfm1a
LMX1A	activates	osr1
LMX1A	activates	pax6a
