4.27305820668357	0	Optic stalk	vax1	0.654	14.8863636363636
3.33129624377785	9.56956417611465e-293	Optic stalk	vax2	0.882	8.33018867924528
4.46056615154336	6.6130296437992e-269	Optic stalk	aldh1a3	0.529	15.1428571428571
4.30219870842549	3.47566867643155e-221	Optic stalk	im:7142702	0.403	17.5652173913043
3.6446916718325	1.17027220426036e-172	Optic stalk	bcl11ab	0.673	6.35849056603774
2.88728149741191	1.62519798158129e-158	Optic stalk	pax2b	0.703	5.86666666666667
4.63203148525425	4.26085478818753e-139	Optic stalk	eno4	0.243	18.7692307692308
3.07928656437595	3.68895287291597e-133	Optic stalk	smoc2	0.643	5.19354838709677
2.46573375191897	1.52158249282227e-124	Optic stalk	fgfrl1a	0.92	2.79939209726444
2.68445332235397	1.49327302262746e-120	Optic stalk	pax2a	0.7	4.35403726708075
3.40768075417734	6.56416617775341e-118	Optic stalk	nrxn1a	0.361	9.28205128205128
2.81188820474928	1.91786719059249e-111	Optic stalk	sulf1	0.741	3.58454106280193
4.19834631307042	7.90585829546665e-108	Optic stalk	smoc1	0.422	6.82258064516129
3.00579297695997	9.48776265496524e-107	Optic stalk	lhx9	0.479	6.15384615384615
2.10225538332669	5.92849318256745e-101	Optic stalk	ephb2b	0.943	2.04329004329004
4.00971816457414	8.40749161485291e-97	Optic stalk	fezf1	0.217	13.625
2.0040576394365	2.65800627933144e-95	Optic stalk	lhx2b	0.749	3.71287128712871
3.71751093489185	7.08301821468045e-93	Optic stalk	TENM2.1	0.354	7.39583333333333
3.55664285801556	1.82886918520078e-87	Optic stalk	six6a	0.281	8.8125
2.92430596409725	4.65046660237698e-85	Optic stalk	foxg1a	0.403	6.02985074626866
2.94649459875181	8.90728077601263e-83	Optic stalk	lmo4a	0.502	4.53153153153153
3.74182595536155	1.79794975558412e-81	Optic stalk	cyp27c1	0.213	11.2631578947368
2.86869819857025	4.32673407023662e-77	Optic stalk	ntn1b	0.555	3.80821917808219
5.92612971512291	1.34280351610748e-74	Optic stalk	foxi2	0.091	30.6666666666667
2.0338374220727	1.25781245088847e-71	Optic stalk	bmpr1ba	0.806	2.25418994413408
3.09445688457214	1.14957194681154e-70	Optic stalk	afap1l2	0.323	6.35294117647059
2.11257670526589	2.10290025412224e-70	Optic stalk	nrp2b	0.654	3.08962264150943
2.08824255373782	1.78396186272653e-69	Optic stalk	nr2f5	0.768	2.53795379537954
1.68089682357974	1.00998640735913e-59	Optic stalk	sfrp1a	0.745	2.63604240282686
2.37409313891189	1.99801363856153e-57	Optic stalk	lix1	0.46	3.87394957983193
1.88179898450586	6.42239484061562e-52	Optic stalk	auts2b	0.597	2.84761904761905
2.77740866860602	4.42371752652289e-51	Optic stalk	vegfaa	0.407	3.88571428571429
2.24790456748653	3.83259100740874e-50	Optic stalk	pdgfaa.1	0.357	4.53164556962025
2.04590395370612	1.03931947755829e-44	Optic stalk	stra6	0.452	3.38059701492537
2.4176887215971	1.5266306901137e-44	Optic stalk	bcl11aa	0.319	4.50704225352113
2.80080214655091	1.0439961448702e-41	Optic stalk	cxcl12b	0.308	4.35211267605634
1.50854920574501	1.06954725935088e-41	Optic stalk	bcam	0.745	2.01078167115903
1.81418270646358	3.23182082049186e-41	Optic stalk	rgmd	0.627	2.31734317343173
1.93347358530841	9.69640659632427e-41	Optic stalk	pdzrn3b	0.57	2.49344978165939
1.55903235090627	1.24255450101492e-39	Optic stalk	plxnb3	0.62	2.40697674418605
1.67565334171779	2.51042918513094e-39	Optic stalk	efna5a	0.707	1.98876404494382
2.64639660847993	2.97041578362496e-39	Optic stalk	mcama	0.224	5.48780487804878
1.84266698954819	1.97963188092217e-38	Optic stalk	nrp1a	0.43	3.19259259259259
1.23106606183369	1.45222624226742e-37	Optic stalk	cux1a	0.848	1.56353591160221
1.81728391798504	4.14826145557634e-35	Optic stalk	rgma	0.559	2.35294117647059
1.67905614646568	1.71363811838031e-34	Optic stalk	sox5	0.597	2.3
1.89242201052047	2.32226149556434e-34	Optic stalk	pdgfaa	0.354	3.51485148514851
1.70553214033287	7.91960135532796e-34	Optic stalk	kank1a	0.54	2.41517857142857
2.6863867932447	2.60334080805678e-33	Optic stalk	sox1b	0.175	6.06896551724138
1.42376890687544	5.03388066635949e-33	Optic stalk	plxnb1a	0.589	2.36
1.11683512747132	5.09765110995664e-33	Optic stalk	ntn1a	0.757	1.98950131233596
1.87532934218537	5.43065990211926e-33	Optic stalk	pkdcca	0.464	2.73529411764706
1.45280662524428	1.54810523089492e-31	Optic stalk	tmem108	0.639	2.10526315789474
1.52089604625469	1.64321268112914e-31	Optic stalk	col5a3a	0.605	2.14134275618375
2.83927491690195	2.03933647017446e-31	Optic stalk	rdh10a	0.175	5.67741935483871
2.14923182508517	4.7748690821487e-31	Optic stalk	six3b	0.27	4.04477611940298
2.91616449503553	9.18656032248859e-31	Optic stalk	bmp7b	0.316	3.33684210526316
2.62566559843783	2.09346143720521e-30	Optic stalk	igfbp5b	0.221	4.625
1.57971319917858	5.83122573440902e-28	Optic stalk	ek1	0.673	1.75064935064935
2.17823423988999	4.34898131050597e-27	Optic stalk	stm	0.224	4.24528301886792
1.81516919355215	1.19020117785377e-26	Optic stalk	adamts18	0.27	3.71232876712329
3.39444734406301	2.80542430140079e-26	Optic stalk	CR925802.1	0.091	8.36363636363636
1.62627199560374	1.58476611719786e-25	Optic stalk	BX537274.1	0.327	3.2156862745098
1.5314259417325	2.85567990619729e-25	Optic stalk	nr2e1	0.441	2.58479532163743
1.32795476760893	8.03237882154276e-24	Optic stalk	cep131	0.62	1.82647058823529
2.33587212731312	9.27094874433953e-24	Optic stalk	cadps2	0.194	4.33333333333333
3.82361797744896	1.18954462917767e-23	Optic stalk	cyp1b1	0.053	13.5
1.8972935861474	2.31750038656136e-23	Optic stalk	atp6v1ba	0.304	3.11224489795918
1.76464012948798	5.24971200214165e-23	Optic stalk	kirrel3l	0.555	1.91724137931035
1.96762996111991	2.20362545015094e-22	Optic stalk	six3a	0.209	4.03846153846154
2.12532551640041	4.98474915050516e-22	Optic stalk	CU302200.1	0.209	3.88888888888889
0.944961549669054	5.06716885024977e-22	Optic stalk	ENSDARG00000059707	0.795	1.57001972386588
1.37436329902412	6.81338836414151e-22	Optic stalk	il1rapl1a	0.658	1.60340632603406
1.1306265024888	1.11755602685534e-21	Optic stalk	nxn	0.677	1.6865671641791
1.97568732825421	2.95981162131283e-21	Optic stalk	mpp7a	0.357	2.57553956834532
1.54089936240034	2.99658540317646e-21	Optic stalk	plekhg4	0.506	2.01190476190476
1.71269232067672	4.40208697681399e-21	Optic stalk	slit2	0.414	2.34463276836158
2.38766836643466	1.46949821281376e-20	Optic stalk	adamts6	0.175	4.29268292682927
1.46943487273689	2.4685934052827e-20	Optic stalk	foxn3	0.498	2.11440677966102
1.90272050037615	5.46573114994919e-20	Optic stalk	shisa3	0.247	3.35135135135135
2.82428071872852	2.84510526373735e-19	Optic stalk	shtn1	0.099	6.25
2.52873851308619	8.66750665767642e-19	Optic stalk	gria1b	0.099	6.25
2.64102170383892	9.09352779398211e-19	Optic stalk	sox4a	0.133	4.96296296296296
2.31907518564065	2.08733907206308e-18	Optic stalk	dmrta2	0.137	4.75862068965517
1.22947639726406	2.14038665987787e-18	Optic stalk	numbl	0.517	1.94007490636704
1.7521163142532	2.24107523448548e-18	Optic stalk	fzd8a	0.205	3.6140350877193
1.67188926123501	5.42722094445775e-18	Optic stalk	pcdh1a	0.312	2.69827586206897
3.13639948270483	1.08877481086582e-17	Optic stalk	RASSF10	0.076	7
2.8969881728493	5.16656446105958e-17	Optic stalk	nog2	0.084	6.53846153846154
1.24056308993331	4.32694072440672e-16	Optic stalk	her9	0.468	2.03030303030303
2.27498585702157	4.70791923453317e-16	Optic stalk	fzd5	0.137	4.3125
1.95555804004405	6.70116963505176e-16	Optic stalk	dlc1	0.217	3.15942028985507
1.29024762185191	6.72700678209065e-16	Optic stalk	nid2a	0.502	1.89811320754717
1.22895137665248	2.79253285888621e-15	Optic stalk	si:ch211-267e7.3	0.376	2.31288343558282
1.10346664479081	3.13508546223371e-14	Optic stalk	plekha6	0.403	2.16042780748663
2.14815556565893	1.08037115258972e-13	Optic stalk	cgnb	0.129	4.19354838709677
1.26236602280024	1.10027812875174e-13	Optic stalk	zic2a	0.376	2.19186046511628
2.01849079060707	1.14271801462238e-13	Optic stalk	mid2	0.213	2.97222222222222
1.25004528314398	1.65801362537843e-13	Optic stalk	ackr3b	0.475	1.88888888888889
1.01073446772187	1.88647560529504e-13	Optic stalk	fbrsl1	0.654	1.58212560386473
1.69171985909305	2.62706041839127e-13	Optic stalk	cxcl12a	0.236	2.78823529411765
1.80348529476813	5.85215031101251e-13	Optic stalk	vasnb	0.259	2.6
1.57936388091057	1.4297250029028e-12	Optic stalk	pcdh17	0.278	2.46902654867257
1.37196373380669	2.67413225420258e-12	Optic stalk	rrbp1b	0.266	2.56730769230769
0.87597180780576	3.16611363990193e-12	Optic stalk	col14a1a	0.559	1.72307692307692
1.50524991354128	5.9142629515802e-12	Optic stalk	dpp6a	0.205	2.86111111111111
0.777832039164803	2.0321285522101e-11	Optic stalk	scube3	0.593	1.71676300578035
1.214812193675	2.57216880800272e-11	Optic stalk	traf4a	0.327	2.21621621621622
1.3341119288827	4.5380816704941e-11	Optic stalk	spry2	0.3	2.29770992366412
1.17602251280147	1.06667877224214e-10	Optic stalk	nedd9	0.449	1.78571428571429
1.12262028961635	1.16829529230618e-10	Optic stalk	efnb3a	0.498	1.72068965517241
2.85048448171979	1.67942714518105e-10	Optic stalk	apln	0.061	6.2
1.59799201703203	3.03940446145851e-10	Optic stalk	FQ377603.1	0.171	3.01754385964912
1.92314212864711	3.84995747114802e-10	Optic stalk	tns1a	0.125	3.6
1.73277072021148	4.4198910734801e-10	Optic stalk	tshz2	0.148	3.23913043478261
