2.65276238666208	2.64676351343357e-44	Optic stalk	9-31341174-31342135	5.77142857142857
2.64296971988038	2.35690767269885e-32	Optic stalk	7-9803116-9803973	6
2.198953949157	1.21772775828814e-28	Optic stalk	5-7655582-7656497	4.4047619047619
1.84406151061704	1.33973565999306e-24	Optic stalk	17-14837956-14838860	3.36666666666667
1.50590911021843	1.42473803638467e-24	Optic stalk	13-10311641-10312598	2.5959595959596
1.83550804870137	4.09587302845587e-23	Optic stalk	13-29902259-29903179	3.42372881355932
1.61209053465859	8.16204175555278e-22	Optic stalk	17-21442032-21442941	2.96078431372549
1.86453625805713	1.21144638352379e-21	Optic stalk	17-21403502-21404418	3.38888888888889
2.88466480851462	2.03029011076629e-21	Optic stalk	11-32126538-32127425	7
1.95862218870451	2.22539326299456e-21	Optic stalk	20-4457266-4458168	3.72826086956522
1.54492689497914	7.79113464044263e-21	Optic stalk	7-8823466-8824373	2.78443113772455
1.92265618828484	2.17477694883237e-20	Optic stalk	7-8736293-8737206	3.73404255319149
2.1007387662982	9.2268246773106e-20	Optic stalk	4-6354103-6354992	4.18055555555556
2.60082963038815	1.70066897627005e-18	Optic stalk	13-29883699-29884720	5.78378378378378
2.67157162054492	6.09357626506587e-18	Optic stalk	12-27262639-27263602	5.90909090909091
2.23002587013505	7.07872426262561e-18	Optic stalk	9-14627122-14628033	4.69642857142857
1.78286031047839	6.10167895487293e-17	Optic stalk	7-8794824-8795736	3.39
3.05921572061436	1.18604980045974e-16	Optic stalk	15-22377664-22378545	8.05
3.42671910749873	2.21456250197696e-16	Optic stalk	12-24590877-24591805	9.28571428571429
1.85339253030668	2.34594653822751e-16	Optic stalk	4-22626315-22627212	3.51136363636364
1.7085778352013	2.48639886090441e-16	Optic stalk	10-21229090-21230145	3.11009174311927
1.69790680070633	3.10546431770675e-16	Optic stalk	9-3203896-3204809	3.11009174311927
1.51649406974742	3.48317363862591e-16	Optic stalk	12-24595088-24595992	2.71232876712329
2.7137785662912	4.96006182142901e-16	Optic stalk	17-48255250-48256178	6.20689655172414
2.52072079316339	8.60831335632462e-16	Optic stalk	7-39790088-39791004	5.57142857142857
2.11550788824832	9.85593468320831e-16	Optic stalk	7-66031175-66032101	4.06666666666667
1.40654317160422	9.98415132677705e-16	Optic stalk	20-45935182-45936206	2.6
1.73902955781434	1.07488418780804e-15	Optic stalk	19-7651926-7652836	3.28712871287129
2.53010171297464	1.76756738681897e-15	Optic stalk	12-24569221-24570031	5.57142857142857
1.38498077177499	3.07519314141802e-15	Optic stalk	24-27634750-27635509	2.51724137931035
1.98700340792196	3.43392162164637e-15	Optic stalk	24-23156551-23157459	3.81428571428571
2.69713895878078	5.41620799920167e-15	Optic stalk	2-39638545-39639413	6.14285714285714
2.03614502621527	6.37065064589473e-15	Optic stalk	6-50900741-50901650	3.81538461538462
1.47662090523995	6.72709522271947e-15	Optic stalk	23-27144988-27145862	2.5472972972973
1.92877054627365	8.44249812103484e-15	Optic stalk	13-26194818-26195909	3.71621621621622
1.5376446223232	1.59855190368808e-14	Optic stalk	19-45522832-45523744	2.85606060606061
2.16615776484415	2.67203598980065e-14	Optic stalk	7-66016962-66017996	4.48076923076923
1.66861719705506	5.17130202434178e-14	Optic stalk	8-26470703-26471638	3.08571428571429
2.69485352618336	6.51821805124122e-14	Optic stalk	5-32960367-32961220	6.07407407407407
1.99091773781576	1.32298385195195e-13	Optic stalk	9-3298653-3299565	4.0625
2.94763937241543	1.91876602294305e-13	Optic stalk	17-21312469-21313685	7.47368421052632
2.14844947493431	2.05235771496191e-13	Optic stalk	7-8787967-8788996	4.27450980392157
1.8385357972991	3.85871788477244e-13	Optic stalk	2-40310321-40311306	3.42307692307692
1.74001060684725	4.26910190087172e-13	Optic stalk	22-23421960-23422879	3.22222222222222
1.23837089520771	7.7720828912151e-13	Optic stalk	11-28305774-28306856	2.25373134328358
2.09674818534021	8.28909810032758e-13	Optic stalk	16-39885632-39886488	4.0377358490566
1.74940029787867	9.8476610207206e-13	Optic stalk	8-51514640-51515543	3.28735632183908
2.59223532638381	1.00242554393779e-12	Optic stalk	25-34516639-34517517	6
2.22245404348172	1.93774025365389e-12	Optic stalk	12-8159420-8160310	4.52272727272727
