FOXG1A	activates	fezf2
LHX2B	activates	nrxn1a
NR2E1	activates	nrxn1a
LHX9	activates	nrxn1a
FOXN3	activates	nrxn1a
SOX1B	activates	six3b
VAX1	activates	six3b
VAX2	activates	six3b
VAX2	activates	pax2b
CUX1A	activates	six3a
LHX9	activates	six3a
LHX2B	activates	bcl11aa
GRHL2A	activates	bcl11aa
NR2E1	activates	bcl11aa
PAX2A	activates	pax2a
PAX2B	activates	pax2a
VAX1	activates	cxcl12a
SOX1B	activates	cxcl12a
VAX1	activates	six6a
VAX2	activates	six6a
ZIC2A	activates	six6a
PAX2A	activates	six6a
PAX2B	activates	six6a
SOX1B	activates	six6a
GRHL2A	activates	pkdcca
SOX1B	activates	pkdcca
FOXN3	activates	apln
VAX1	activates	traf4a
VAX1	activates	nxn
VAX2	activates	nxn
VAX2	activates	nid2a
GLI1	activates	eno4
GLI1	activates	atp6v1ba
GLI1	activates	shtn1
FOXN3	activates	atp6v1ba
FOXN3	activates	shtn1
FOXN3	activates	eno4
FOXN3	activates	atp6v1ba
FOXN3	activates	shtn1
FOXN3	activates	eno4
PAX2A	activates	atp6v1ba
PAX2A	activates	shtn1
PAX2A	activates	eno4
PAX2B	activates	atp6v1ba
PAX2B	activates	shtn1
PAX2B	activates	eno4
FOXN3	activates	vax1
FOXN3	activates	eno4
FOXN3	activates	shtn1
FOXN3	activates	atp6v1ba
VAX2	activates	shtn1
VAX2	activates	vax1
VAX2	activates	eno4
VAX2	activates	atp6v1ba
VAX2	activates	eno4
VAX2	activates	atp6v1ba
VAX2	activates	shtn1
VAX2	activates	vax1
ZIC2A	activates	vax1
ZIC2A	activates	atp6v1ba
ZIC2A	activates	shtn1
PAX2A	activates	smoc1
PAX2B	activates	smoc1
FOXG1A	activates	smoc1
PAX2A	activates	rgma
PAX2B	activates	rgma
VAX1	activates	cgnb
FOXG1A	activates	ptbp1a
VAX1	activates	ptbp1a
VAX2	activates	ptbp1a
VAX2	activates	egfra
ZIC2A	activates	nr2e1
FOXG1A	activates	efna5a
VAX1	activates	efna5a
SOX1B	activates	her9
VAX2	activates	her9
SOX1B	activates	her9
LHX9	activates	her9
VAX1	activates	her9
VAX2	activates	her9
VAX2	activates	epha2b
VAX1	activates	epha2b
VAX2	activates	rdh10a
VAX1	activates	rdh10a
ZIC2A	activates	rdh10a
LHX9	activates	sulf1
VAX1	activates	cadps2
VAX2	activates	cadps2
DMRTA2	activates	cadps2
CUX1A	activates	cadps2
CUX1A	activates	fezf1
CUX1A	activates	aass
VAX1	activates	cadps2
VAX1	activates	fezf1
VAX1	activates	aass
FOXG1A	activates	cadps2
FOXG1A	activates	fezf1
FOXG1A	activates	aass
VAX2	activates	cadps2
VAX2	activates	fezf1
VAX2	activates	aass
FOXN3	activates	cadps2
FOXN3	activates	fezf1
FOXN3	activates	aass
CUX1A	activates	cadps2
CUX1A	activates	fezf1
CUX1A	activates	aass
ZIC2A	activates	lmo4a
VAX1	activates	lmo4a
VAX2	activates	lmo4a
VAX1	activates	lmo4a
VAX2	activates	lmo4a
FOXG1A	activates	lmo4a
VAX2	activates	kank1a
VAX1	activates	kank1a
VAX1	activates	lix1
VAX1	activates	ackr3b
VAX1	activates	ntn1a
ZIC2A	activates	bcl11ab
ZIC2A	activates	bcl11ab
PAX2B	activates	tjp1a
PAX2A	activates	tjp1a
FOXG1A	activates	plekhg4
VAX2	activates	plekhg4
VAX1	activates	plekhg4
VAX1	activates	vax2
SIX3B	activates	vax2
SIX3A	activates	vax2
NR2E1	activates	vax2
RORB	activates	vax2
VAX1	activates	vax2
GLI1	activates	vax2
VAX2	activates	aldh1a3
FOXN3	activates	dmrta2
ZIC2A	activates	dmrta2
FOXG1A	activates	lhx2b
FOXN3	activates	lhx2b
VAX1	activates	lhx2b
VAX2	activates	lhx2b
LHX9	activates	lhx2b
VAX2	represses	rfx4
FOXG1A	represses	efna2a
VAX1	represses	efna2a
VAX2	represses	efna2a
SOX1B	represses	crb1
VAX2	represses	crb1
ZIC2A	represses	irx3a
