VAX2	interacts	ephb2b
ZIC2A	interacts	nrxn1a
FOXN3	interacts	nrxn1a
ZIC2A	interacts	six3b
SOX1B	interacts	six3b
GLI1	interacts	six3b
VAX2	interacts	six3b
VAX2	interacts	pax2b
NR2E1	interacts	six3a
VAX1	interacts	pax2a
FOXG1A	interacts	pax2a
SOX1B	interacts	cxcl12a
FOXN3	interacts	cxcl12a
VAX1	interacts	cxcl12a
VAX2	interacts	six6a
VAX1	interacts	six6a
FOXG1A	interacts	six6a
PAX2A	interacts	six6a
PAX2B	interacts	six6a
CUX1A	interacts	six6a
SOX1B	interacts	six6a
SOX1B	interacts	pkdcca
FOXN3	interacts	apln
VAX1	interacts	traf4a
VAX2	interacts	nxn
VAX2	interacts	nid2a
VAX1	interacts	eno4
VAX1	interacts	shtn1
VAX1	interacts	atp6v1ba
VAX2	interacts	eno4
VAX2	interacts	shtn1
VAX2	interacts	atp6v1ba
GLI1	interacts	eno4
GLI1	interacts	atp6v1ba
GLI1	interacts	shtn1
FOXN3	interacts	eno4
FOXN3	interacts	atp6v1ba
FOXN3	interacts	shtn1
PAX2B	interacts	atp6v1ba
PAX2B	interacts	shtn1
PAX2B	interacts	eno4
FOXG1A	interacts	atp6v1ba
FOXG1A	interacts	shtn1
FOXG1A	interacts	eno4
VAX1	interacts	atp6v1ba
VAX1	interacts	shtn1
VAX1	interacts	eno4
PAX2A	interacts	atp6v1ba
PAX2A	interacts	shtn1
PAX2A	interacts	eno4
FOXN3	interacts	atp6v1ba
FOXN3	interacts	shtn1
FOXN3	interacts	eno4
FOXG1A	interacts	eno4
FOXG1A	interacts	atp6v1ba
FOXG1A	interacts	shtn1
FOXG1A	interacts	vax1
FOXN3	interacts	eno4
FOXN3	interacts	atp6v1ba
FOXN3	interacts	shtn1
FOXN3	interacts	vax1
VAX2	interacts	atp6v1ba
VAX2	interacts	vax1
VAX2	interacts	eno4
VAX2	interacts	shtn1
GLI1	interacts	atp6v1ba
GLI1	interacts	vax1
GLI1	interacts	eno4
GLI1	interacts	shtn1
VAX2	interacts	vax1
VAX2	interacts	atp6v1ba
VAX2	interacts	eno4
VAX2	interacts	shtn1
SIX3B	interacts	eno4
SIX3B	interacts	atp6v1ba
SIX3B	interacts	shtn1
SIX3B	interacts	vax1
FOXG1A	interacts	eno4
FOXG1A	interacts	atp6v1ba
FOXG1A	interacts	shtn1
FOXG1A	interacts	vax1
SIX3A	interacts	eno4
SIX3A	interacts	atp6v1ba
SIX3A	interacts	shtn1
SIX3A	interacts	vax1
PAX2B	interacts	smoc1
PAX2A	interacts	smoc1
VAX2	interacts	rfx4
PAX2B	interacts	rgma
PAX2A	interacts	rgma
VAX2	interacts	nedd9
LHX9	interacts	nedd9
VAX1	interacts	nedd9
VAX2	interacts	egfra
VAX1	interacts	nr2e1
VAX2	interacts	nr2e1
LHX9	interacts	nr2e1
SOX1B	interacts	crb1
VAX2	interacts	samd11
FOXG1A	interacts	her9
VAX2	interacts	her9
SOX1B	interacts	her9
SOX1B	interacts	her9
VAX1	interacts	her9
VAX2	interacts	her9
PAX2B	interacts	epha2b
PAX2A	interacts	epha2b
VAX2	interacts	epha2b
VAX1	interacts	epha2b
VAX2	interacts	scube3
VAX2	interacts	rdh10a
VAX1	interacts	rdh10a
PAX2A	interacts	sulf1
PAX2B	interacts	sulf1
VAX2	interacts	cadps2
FOXN3	interacts	cadps2
FOXN3	interacts	fezf1
FOXN3	interacts	aass
CUX1A	interacts	fezf1
CUX1A	interacts	aass
CUX1A	interacts	cadps2
ZIC2A	interacts	fezf1
ZIC2A	interacts	aass
ZIC2A	interacts	cadps2
VAX2	interacts	pdgfab
VAX1	interacts	chfr
VAX1	interacts	fbrsl1
VAX2	interacts	chfr
VAX2	interacts	fbrsl1
VAX2	interacts	lmo4a
VAX2	interacts	lmo4a
VAX2	interacts	lmo4a
VAX2	interacts	kank1a
LHX9	interacts	lix1
LHX2B	interacts	bmpr1ba
LHX9	interacts	bmpr1ba
FOXG1A	interacts	dennd2b
PAX2A	interacts	tjp1a
PAX2B	interacts	tjp1a
GLI1	interacts	plekhg4
CUX1A	interacts	irx3a
LHX2B	interacts	irx3a
VAX1	interacts	irx3a
VAX2	interacts	irx3a
GLI1	interacts	vax2
GLI1	interacts	vax2
VAX1	interacts	aldh1a3
VAX2	interacts	aldh1a3
FOXG1A	interacts	dmrta2
LHX9	interacts	dmrta2
VAX2	interacts	dmrta2
VAX1	interacts	dmrta2
FOXN3	interacts	dmrta2
VAX1	interacts	dmrta2
FOXG1A	interacts	lhx2b
FOXN3	interacts	lhx2b
VAX2	interacts	lhx2b
VAX1	interacts	lhx2b
PAX2A	interacts	zic2a18:15299217-15300113
PAX2B	interacts	zic2a18:15299217-15300113
